"","initial_user","danceability","energy","speechiness","acousticness","instrumentalness","liveness","valence","track.id","cluster","label"
"1124","arterocristina",0.651,0.894,0.0317,0.0706,0,0.13,0.561,"1hbWtHgRDG25DkmxE4I28V",3,"yes"
"1125","arterocristina",0.428,0.956,0.178,0.0281,0,0.58,0.686,"42VgiRyg0YjtRVLiPFNxPJ",10,"yes"
"1126","arterocristina",0.692,0.699,0.0376,0.154,0.00223,0.12,0.701,"5wWnZWNeNpTq5MdMx3HKEY",3,"yes"
"1127","arterocristina",0.76,0.899,0.0677,0.0743,0,0.212,0.767,"3AZXqe3LGCFD4r6YFJgaK3",3,"yes"
"1128","arterocristina",0.77,0.724,0.0495,0.0167,0.0107,0.353,0.898,"24Yi9hE78yPEbZ4kxyoXAI",3,"yes"
"1129","arterocristina",0.495,0.875,0.0432,0.00281,6.17e-05,0.196,0.671,"0xm9wXMmIwCZkm43qSCeNY",3,"yes"
"1130","arterocristina",0.748,0.764,0.0615,0.19,0,0.0816,0.754,"17VsiwLi1ovKYdVUqDieGC",3,"yes"
"1131","arterocristina",0.587,0.949,0.122,0.00939,0.00268,0.413,0.942,"3lsmVQoFvCNouKW2PeeYuz",3,"yes"
"1132","arterocristina",0.375,0.238,0.0267,0.554,0.0425,0.125,0.0574,"3aXuXjIXG5B2jtlsWKLd1l",8,"yes"
"1133","arterocristina",0.699,0.91,0.036,0.217,2.66e-06,0.146,0.792,"3bkBVEmRJuJZNh5iVgJkWm",3,"yes"
"1134","arterocristina",0.729,0.688,0.0331,0.102,0.0651,0.184,0.744,"3ruSBJtsa5dVwbIl7miXBw",3,"yes"
"1135","arterocristina",0.667,0.719,0.0346,0.00285,8.1e-05,0.0736,0.717,"7szuecWAPwGoV1e5vGu8tl",3,"yes"
"1136","arterocristina",0.613,0.847,0.0416,0.0556,5.53e-06,0.075,0.945,"6qPsfw6KV7xqZ0i9ocuAQL",3,"yes"
"1137","arterocristina",0.662,0.845,0.0352,0.0211,0.108,0.342,0.679,"2IwbIGkquI55VOzcWUg8fg",3,"yes"
"1138","arterocristina",0.7,0.837,0.217,0.0844,0,0.628,0.665,"2bPH3Ph0RHQuugStXcpyRP",10,"yes"
"1139","arterocristina",0.7,0.837,0.217,0.0844,0,0.628,0.665,"2bPH3Ph0RHQuugStXcpyRP",10,"yes"
"1140","arterocristina",0.716,0.912,0.034,0.00426,0.00112,0.0848,0.52,"7h302xynmk4C047bIwq5t7",3,"yes"
"1141","arterocristina",0.732,0.782,0.03,0.0268,9.94e-06,0.106,0.655,"0I4658wYMK45Ffx1IlKRjG",3,"yes"
"1142","arterocristina",0.67,0.922,0.0423,0.0433,0,0.35,0.963,"2FuJvdLfBf8eUmgtlz3Rb3",3,"yes"
"1143","arterocristina",0.726,0.679,0.0473,0.0149,1.49e-06,0.0837,0.751,"1yTQ39my3MoNROlFw3RDNy",3,"yes"
"1144","arterocristina",0.702,0.715,0.0528,0.267,0,0.0452,0.791,"03N0ZpS5QaC9ga9i2xO9Vp",3,"yes"
"1145","arterocristina",0.808,0.897,0.0348,0.0469,3.14e-05,0.364,0.591,"6PQ88X9TkUIAUIZJHW2upE",3,"yes"
"1146","lauramuntaner",0.54,0.958,0.0757,0.00248,0.000539,0.123,0.746,"1u2E3tyHFhLOTibx6jiHVx",3,"yes"
"1147","lauramuntaner",0.253,0.000179,0.28,0.000219,0.0551,0.334,0.0375,"3wH5C2K0AW2LLIPLHB2CNb",8,"yes"
"1148","lauramuntaner",0.359,0.915,0.0585,0.00105,0.144,0.386,0.678,"0xHgorrMt0TPlQHF94ggGG",10,"yes"
"1149","lauramuntaner",0.279,0.945,0.085,1.34e-05,0.00708,0.678,0.2,"6h3W0xzp7B7Y3j4EYX1zEi",10,"yes"
"1150","lauramuntaner",0.263,0.925,0.0874,0.000113,0.104,0.626,0.238,"794ocSg0Vkw0WnNIvrSO9O",10,"yes"
"1151","lauramuntaner",0.42,0.905,0.079,0.0971,0,0.172,0.71,"3IXBQvaHN62rF4QwqO41hD",3,"yes"
"1152","lauramuntaner",0.378,0.974,0.194,0.00192,0.0139,0.0588,0.824,"7pu8AhGUxHZSCWTkQ2eb5M",3,"yes"
"1153","lauramuntaner",0.633,0.634,0.0725,0.038,0.0064,0.0385,0.872,"1h2xVEoJORqrg71HocgqXd",3,"yes"
"1154","lauramuntaner",0.524,0.904,0.398,0.0533,0,0.776,0.655,"7qtAgn9mwxygsPOsUDVRRt",10,"yes"
"1155","lauramuntaner",0.723,0.895,0.102,0.088,0,0.0717,0.963,"3SFXsFpeGmBTtQvKiwYMDA",3,"yes"
"1156","lauramuntaner",0.663,0.838,0.0286,0.2,0.000177,0.0782,0.752,"6WK9dVrRABMkUXFLNlgWFh",3,"yes"
"1157","lauramuntaner",0.948,0.656,0.0606,0.0287,0,0.0472,0.77,"7KccdUP4IslFXUNNseqBc7",3,"yes"
"1158","lauramuntaner",0.722,0.473,0.226,0.158,3.86e-06,0.125,0.0397,"1VyyetfExEA6Kn5uzt2xdT",8,"yes"
"1159","lauramuntaner",0.424,0.558,0.0541,0.659,0.2,0.24,0.159,"4k1x9uOlE4mTokA0w7MHd8",8,"yes"
"1160","lauramuntaner",0.536,0.827,0.0308,0.12,0.000374,0.309,0.598,"13rWJlXevt68QfBJrtHlbZ",3,"yes"
"1161","lauramuntaner",0.635,0.947,0.0453,0.00547,0.00588,0.355,0.594,"7nre3jSqnYEudDamwDcROk",10,"yes"
"1162","lauramuntaner",0.754,0.864,0.0604,0.00689,0,0.0679,0.843,"09AitOsHz0VArhXmVOl4ip",3,"yes"
"1163","lauramuntaner",0.513,0.77,0.0277,0.031,0,0.198,0.849,"3mkS1alZdcdBQuIMad8aee",3,"yes"
"1164","lauramuntaner",0.609,0.759,0.0276,0.028,0,0.183,0.774,"1H5N26VqHR4JhuaRKY2I0u",3,"yes"
"1165","lauramuntaner",0.774,0.653,0.0361,0.107,0,0.0673,0.845,"5pPVr6ihrWNBADsrHKoSy4",3,"yes"
"1166","lauramuntaner",0.702,0.801,0.0314,0.0224,0,0.133,0.963,"1C2CPvmL5R6nODesaZF4df",3,"yes"
"1167","lauramuntaner",0.693,0.875,0.0315,0.00971,0,0.0601,0.901,"5CeL9C3bsoe4yzYS1Qz8cw",3,"yes"
"1168","lauramuntaner",0.468,0.773,0.0942,0.432,0.000132,0.275,0.4,"48psxWnIVYCPUZJKiuDiEf",8,"yes"
"1169","lauramuntaner",0.343,0.977,0.0579,0.00455,0.0197,0.0948,0.727,"4m0Vgr48VFaMYw0Sp1ozJu",3,"yes"
"1170","lauramuntaner",0.64,0.755,0.0287,0.0138,0.0208,0.12,0.744,"4g3Ax56IslQkI6XVfYKVc5",3,"yes"
"1171","lauramuntaner",0.504,0.845,0.0938,0.0139,0.0419,0.359,0.736,"78Az0Z1vNJgqv9QSB0ULLV",3,"yes"
"1172","lauramuntaner",0.794,0.773,0.0377,0.00729,0,0.247,0.795,"1UHdRkhzIpUDZJJMPDTo3f",3,"yes"
"1173","lauramuntaner",0.818,0.705,0.177,0.00836,0.00233,0.613,0.772,"0d28khcov6AiegSCpG5TuT",10,"yes"
"1174","lauramuntaner",0.679,0.977,0.124,0.00198,1.45e-06,0.0523,0.658,"4LcMKosJjTYxhrype8YcDw",3,"yes"
"1175","lauramuntaner",0.511,0.98,0.0736,0.000101,0.000691,0.0878,0.685,"5uZQQbMZWSjEWBT0FpXkpm",3,"yes"
"1176","lauramuntaner",0.541,0.916,0.226,0.02,1.08e-06,0.569,0.411,"2GRBkqlDUOOlx98b3Raq57",10,"yes"
"1177","lauramuntaner",0.774,0.349,0.105,0.226,0.217,0.107,0.936,"44kgAqwPGtj2j1hHUHoMHJ",3,"yes"
"1178","lauramuntaner",0.564,0.932,0.0554,0.013,0.169,0.349,0.619,"78lgmZwycJ3nzsdgmPPGNx",10,"yes"
"1179","lauramuntaner",0.647,0.844,0.0457,0.0137,0.000658,0.102,0.746,"3AzjcOeAmA57TIOr9zF1ZW",3,"yes"
"1180","lauramuntaner",0.485,0.939,0.0515,2.78e-05,0.0182,0.731,0.472,"4wXPftSfcNnCM4Wa3gEVuv",10,"yes"
"1181","lauramuntaner",0.71,0.436,0.0299,0.0282,0.00298,0.583,0.727,"7pmNNEJcBcODkrPHEIf7Cy",10,"yes"
"1182","lauramuntaner",0.493,0.959,0.0414,0.000386,0.118,0.254,0.703,"5YXr4AGfUQpLSxtFSsKUh6",3,"yes"
"1183","lauramuntaner",0.254,0.216,0.0339,0.543,0.325,0.111,0.12,"0EkE0ripJ9OFNzvZANzo5C",8,"yes"
"1184","lauramuntaner",0.47,0.885,0.0354,3.22e-05,0.196,0.169,0.79,"3FUsMXBxA4V7eUwQ7B0HQO",3,"yes"
"1185","lauramuntaner",0.845,0.67,0.207,0.163,0.0242,0.1,0.69,"3joo84oco9CD4dBsKNWRRW",3,"yes"
"1186","lauramuntaner",0.831,0.735,0.0384,0.00397,0.0205,0.123,0.97,"5EYdTPdJD74r9EVZBztqGG",3,"yes"
"1187","lauramuntaner",0.559,0.879,0.0424,0.000985,0.00893,0.114,0.602,"1NRbysDjgt57Nu2nGvobNY",3,"yes"
"1188","lauramuntaner",0.485,0.6,0.0671,0.663,4.37e-05,0.273,0.0365,"10aRlbCQF0qnMXXRjMPwbm",8,"yes"
"1189","lauramuntaner",0.651,0.803,0.0357,0.00969,0.000351,0.167,0.593,"0VoDGNV359ffFVMmvasmSa",3,"yes"
"1190","lauramuntaner",0.811,0.329,0.0361,0.227,0.00132,0.146,0.281,"7etEn7BKgDrHwybJQDgDZd",8,"yes"
"1191","lauramuntaner",0.469,0.98,0.0833,0.0112,1.7e-06,0.956,0.334,"4ooM7bNunJgEP7Czgaz3y3",10,"yes"
"1192","lauramuntaner",0.605,0.867,0.0847,0.0264,0.000182,0.877,0.377,"5gXKwH68RrWzpf6DdPa3vM",10,"yes"
"1193","lauramuntaner",0.361,0.522,0.0307,0.458,0.356,0.103,0.221,"5zGVYRSVu3zgQczobXIX1Y",8,"yes"
"1194","lauramuntaner",0.562,0.444,0.0273,0.443,0.0108,0.0943,0.205,"4fkZH24rb2m6ocd1uDnjlH",8,"yes"
"1195","lauramuntaner",0.437,0.654,0.0336,0.416,0.0268,0.111,0.243,"1PvvGV08vgTQIW8qhiHAtN",8,"yes"
"1196","lauramuntaner",0.288,0.63,0.0407,0.254,0.0267,0.0937,0.354,"4pIKiomulnc8uvf7UXqkuT",8,"yes"
"1197","lauramuntaner",0.825,0.771,0.0805,0.0167,2.04e-06,0.0901,0.717,"4W3FJapn5CD6Fnrlfj4HFe",3,"yes"
"1198","lauramuntaner",0.692,0.711,0.0317,0.225,0,0.12,0.875,"1TfqLAPs4K3s2rJMoCokcS",3,"yes"
"1199","lauramuntaner",0.303,0.453,0.0326,0.0679,0.114,0.133,0.0717,"23YMwjzqj47YrskpuWvBvj",8,"yes"
"1200","lauramuntaner",0.6,0.796,0.0275,0.000109,5.2e-05,0.484,0.75,"1fr92Vupmcs2vgLMFVQ7rd",10,"yes"
"1201","lauramuntaner",0.503,0.881,0.0827,0.0261,0,0.482,0.597,"1Fu9o08qEKVEwzU8siVcig",10,"yes"
"1202","lauramuntaner",0.765,0.923,0.046,0.0405,1.22e-06,0.442,0.819,"2W9nnyr2uKlAip7PfxQ5Sw",3,"yes"
"1203","lauramuntaner",0.403,0.422,0.0373,0.134,2.05e-05,0.0861,0.378,"3FAclTFfvUuQYnEsptbK8w",8,"yes"
"1204","lauramuntaner",0.756,0.708,0.039,0.139,5.9e-05,0.383,0.915,"5jUV3bkcKpis4XYLYuqiti",3,"yes"
"1205","lauramuntaner",0.733,0.392,0.0624,0.503,0,0.209,0.423,"1vHY8bEVI7Sg85xNMTDxXM",8,"yes"
"1206","lauramuntaner",0.578,0.972,0.0879,0.0141,0.00225,0.171,0.643,"2G9Tsm7ztGlVAN0e6q5KbK",3,"yes"
"1207","lauramuntaner",0.658,0.31,0.0276,0.517,4.13e-06,0.108,0.286,"48u5YJf2CllMXsNfSuAWeE",8,"yes"
"1208","lauramuntaner",0.496,0.863,0.0381,0.0046,0,0.639,0.243,"2nLtzopw4rPReszdYBJU6h",10,"yes"
"1209","lauramuntaner",0.655,0.952,0.0589,0.00369,0,0.101,0.645,"0ahsbV5qLQMS9pGb2IOoJu",3,"yes"
"1210","lauramuntaner",0.64,0.922,0.0385,0.00369,0.055,0.332,0.716,"3cwDSDzTiWr5H5xMQhQ6Mx",3,"yes"
"1211","lauramuntaner",0.37,0.712,0.0469,0.0423,0.0951,0.637,0.304,"1Is3tzTIDXfbmdpzoxHDYN",10,"yes"
"1212","lauramuntaner",0.539,0.424,0.0251,0.188,0.365,0.12,0.202,"49F9mmh19c7MrjEfh3bXIa",8,"yes"
"1213","lauramuntaner",0.556,0.524,0.0285,0.154,0.00238,0.0924,0.07,"56KnZlUbquPiGIJvT6jTQO",8,"yes"
"1214","lauramuntaner",0.407,0.739,0.0395,0.00718,0.00762,0.669,0.134,"5NN25Yp2kcE0Qrm2J9V7Uq",10,"yes"
"1215","lauramuntaner",0.303,0.453,0.0326,0.0679,0.114,0.133,0.0717,"6rIwcMGcZtPdpi6U9llpb0",8,"yes"
"1216","lauramuntaner",0.598,0.378,0.029,0.305,0.441,0.241,0.131,"4N2tg4hdWorBHiLvjRv80q",8,"yes"
"1217","lauramuntaner",0.832,0.852,0.0927,0.0579,0.00193,0.157,0.723,"6wmScqdQNBgJ4w6hrKPeeQ",3,"yes"
"1218","lauramuntaner",0.948,0.656,0.0606,0.0287,0,0.0472,0.77,"7KccdUP4IslFXUNNseqBc7",3,"yes"
"1219","lauramuntaner",0.818,0.705,0.177,0.00836,0.00233,0.613,0.772,"0d28khcov6AiegSCpG5TuT",10,"yes"
"1220","lauramuntaner",0.605,0.867,0.0847,0.0264,0.000182,0.877,0.377,"5gXKwH68RrWzpf6DdPa3vM",10,"yes"
"1221","lauramuntaner",0.485,0.939,0.0515,2.78e-05,0.0182,0.731,0.472,"4wXPftSfcNnCM4Wa3gEVuv",10,"yes"
"1222","lauramuntaner",0.774,0.653,0.0361,0.107,0,0.0673,0.845,"5pPVr6ihrWNBADsrHKoSy4",3,"yes"
"1223","lauramuntaner",0.652,0.894,0.0409,0.00404,0.00381,0.124,0.76,"5vZ4IeUenK2cHub2d7yfWk",3,"yes"
"1224","lauramuntaner",0.956,0.854,0.224,0.364,0,0.0251,0.968,"4fNbS43X6yt4iWxLgRqwKa",3,"yes"
"1225","lauramuntaner",0.794,0.811,0.038,0.0426,1.07e-06,0.101,0.862,"2Foc5Q5nqNiosCNqttzHof",3,"yes"
"1226","lauramuntaner",0.822,0.791,0.0689,0.282,0,0.0783,0.622,"36EqO8WE0bMzbidhOc8Yx3",3,"yes"
"1227","lauramuntaner",0.717,0.953,0.0505,0.0214,0,0.0344,0.69,"6d3gwOBgnDE9b60vOHZ9Bu",3,"yes"
"1228","lauramuntaner",0.613,0.762,0.0359,0.00727,0,0.188,0.743,"4q7klA9ggWknZDhHhz9XYp",3,"yes"
"1229","lauramuntaner",0.538,0.981,0.14,0.00662,0,0.219,0.711,"0EYOdF5FCkgOJJla8DI2Md",3,"yes"
"1230","lauramuntaner",0.596,0.733,0.0539,0.0495,0.00108,0.135,0.671,"1sHnf7Vm9hKolpMzgjUEBu",3,"yes"
"1231","lauramuntaner",0.76,0.891,0.0372,0.0229,0.0869,0.298,0.966,"4Hff1IjRbLGeLgFgxvHflk",3,"yes"
"1232","lauramuntaner",0.64,0.886,0.138,0.0653,0,0.358,0.735,"4wv7qoesUJvJEhDXnzzX0J",3,"yes"
"1233","lauramuntaner",0.653,0.69,0.246,0.0771,1.1e-06,0.0691,0.755,"78wyf1JZmuzIoX0cqtTvCd",3,"yes"
"1234","lauramuntaner",0.638,0.945,0.0411,0.0727,0,0.0957,0.756,"2Ki75pelh5CN76epdEEmgk",3,"yes"
"1235","lauramuntaner",0.522,0.472,0.0685,0.416,5.49e-06,0.114,0.256,"4GoFt15vBKmQXqB3IfFzy7",8,"yes"
"1236","lauramuntaner",0.65,0.655,0.405,0.25,0,0.0691,0.735,"78SeXVRJ7KCqVmOwTiFjnI",3,"yes"
"1237","lauramuntaner",0.733,0.517,0.0405,0.168,0.0149,0.209,0.83,"3nZlQxpTu5DByE8IVlf0nI",3,"yes"
"1238","lauramuntaner",0.527,0.623,0.307,0.284,1.56e-06,0.696,0.615,"4aajP59FrvZG7vCrpgTNip",10,"yes"
"1239","lauramuntaner",0.754,0.864,0.0604,0.00689,0,0.0679,0.843,"09AitOsHz0VArhXmVOl4ip",3,"yes"
"1240","lauramuntaner",0.633,0.634,0.0725,0.038,0.0064,0.0385,0.872,"1h2xVEoJORqrg71HocgqXd",3,"yes"
"1241","lauramuntaner",0.66,0.837,0.0682,0.000147,6.62e-06,0.0788,0.757,"3ViMAvyCcmbRauKuoP2GJm",3,"yes"
"1242","lauramuntaner",0.679,0.977,0.124,0.00198,1.45e-06,0.0523,0.658,"4LcMKosJjTYxhrype8YcDw",3,"yes"
"1243","lauramuntaner",0.343,0.977,0.0579,0.00455,0.0197,0.0948,0.727,"4m0Vgr48VFaMYw0Sp1ozJu",3,"yes"
"1244","lauramuntaner",0.723,0.895,0.102,0.088,0,0.0717,0.963,"3SFXsFpeGmBTtQvKiwYMDA",3,"yes"
"1245","lauramuntaner",0.722,0.473,0.226,0.158,3.86e-06,0.125,0.0397,"1VyyetfExEA6Kn5uzt2xdT",8,"yes"
"1246","lauramuntaner",0.722,0.814,0.0294,0.0145,7.34e-05,0.0845,0.737,"0C60TsFeKSPCyTHolDUN0n",3,"yes"
"1247","lauramuntaner",0.702,0.801,0.0314,0.0224,0,0.133,0.963,"1C2CPvmL5R6nODesaZF4df",3,"yes"
"1248","lauramuntaner",0.693,0.875,0.0315,0.00971,0,0.0601,0.901,"5CeL9C3bsoe4yzYS1Qz8cw",3,"yes"
"1249","lauramuntaner",0.64,0.755,0.0287,0.0138,0.0208,0.12,0.744,"4g3Ax56IslQkI6XVfYKVc5",3,"yes"
"1250","lauramuntaner",0.499,0.87,0.126,0.0183,0,0.0512,0.893,"4FzPIalyruWIiefI91qe4B",3,"yes"
"1251","lauramuntaner",0.547,0.733,0.0433,0.0103,0.131,0.117,0.962,"33iQW2OneB0oNh2NfrAzqW",3,"yes"
"1252","lauramuntaner",0.692,0.711,0.0317,0.225,0,0.12,0.875,"1TfqLAPs4K3s2rJMoCokcS",3,"yes"
"1253","lauramuntaner",0.623,0.56,0.386,0.043,0,0.508,0.746,"3xQ254OSkFQBk1F69d3Gwc",10,"yes"
"1254","lauramuntaner",0.831,0.735,0.0384,0.00397,0.0205,0.123,0.97,"5EYdTPdJD74r9EVZBztqGG",3,"yes"
"1255","lauramuntaner",0.559,0.879,0.0424,0.000985,0.00893,0.114,0.602,"1NRbysDjgt57Nu2nGvobNY",3,"yes"
"1256","lauramuntaner",0.64,0.922,0.0385,0.00369,0.055,0.332,0.716,"3cwDSDzTiWr5H5xMQhQ6Mx",3,"yes"
"1257","lauramuntaner",0.504,0.845,0.0938,0.0139,0.0419,0.359,0.736,"78Az0Z1vNJgqv9QSB0ULLV",3,"yes"
"1258","lauramuntaner",0.65,0.789,0.036,0.0393,0.00417,0.111,0.831,"5CIjXGIZOsGkO42j5XMqF0",3,"yes"
"1259","lauramuntaner",0.69,0.792,0.302,0.367,0,0.126,0.965,"3DLRbTIjho2CIoY1iYEdIo",3,"yes"
"1260","lauramuntaner",0.774,0.349,0.105,0.226,0.217,0.107,0.936,"44kgAqwPGtj2j1hHUHoMHJ",3,"yes"
"1261","lauramuntaner",0.536,0.827,0.0308,0.12,0.000374,0.309,0.598,"13rWJlXevt68QfBJrtHlbZ",3,"yes"
"1262","lauramuntaner",0.424,0.558,0.0541,0.659,0.2,0.24,0.159,"4k1x9uOlE4mTokA0w7MHd8",8,"yes"
"1263","lauramuntaner",0.635,0.947,0.0453,0.00547,0.00588,0.355,0.594,"7nre3jSqnYEudDamwDcROk",10,"yes"
"1264","lauramuntaner",0.524,0.904,0.398,0.0533,0,0.776,0.655,"7qtAgn9mwxygsPOsUDVRRt",10,"yes"
"1265","lauramuntaner",0.513,0.77,0.0277,0.031,0,0.198,0.849,"3mkS1alZdcdBQuIMad8aee",3,"yes"
"1266","lauramuntaner",0.731,0.853,0.0363,0.0352,0,0.268,0.605,"6hDH3YWFdcUNQjubYztIsG",3,"yes"
"1267","lauramuntaner",0.751,0.622,0.0314,0.0194,0.00181,0.113,0.798,"0YOyWS9garM6f6MHgzi2eh",3,"yes"
"1268","lauramuntaner",0.353,0.96,0.227,6.17e-05,0.000371,0.926,0.267,"6XSlYoyCBsBFIgvD4Gz04m",10,"yes"
"1269","lauramuntaner",0.383,0.973,0.0479,0.000883,3.49e-05,0.495,0.584,"4Nq7WcWOsivyTua2yGUdsa",10,"yes"
"1270","lauramuntaner",0.705,0.806,0.0309,0.0132,0.00428,0.0701,0.734,"4SyowQi18ym4zJGJDBnsTj",3,"yes"
"1271","lauramuntaner",0.759,0.699,0.0307,0.202,0.000131,0.443,0.907,"3MjUtNVVq3C8Fn0MP3zhXa",3,"yes"
"1272","lauramuntaner",0.847,0.753,0.222,0.022,1.57e-05,0.628,0.481,"5DBQWDGt7WVlyMgMgvGko9",10,"yes"
"1273","lauramuntaner",0.647,0.844,0.0457,0.0137,0.000658,0.102,0.746,"3AzjcOeAmA57TIOr9zF1ZW",3,"yes"
"1274","lauramuntaner",0.403,0.422,0.0373,0.134,2.05e-05,0.0861,0.378,"3FAclTFfvUuQYnEsptbK8w",8,"yes"
"1275","lauramuntaner",0.496,0.863,0.0381,0.0046,0,0.639,0.243,"2nLtzopw4rPReszdYBJU6h",10,"yes"
"1276","lauramuntaner",0.578,0.972,0.0879,0.0141,0.00225,0.171,0.643,"2G9Tsm7ztGlVAN0e6q5KbK",3,"yes"
"1277","lauramuntaner",0.774,0.838,0.114,0.0249,0.025,0.242,0.924,"6I9VzXrHxO9rA9A5euc8Ak",3,"yes"
"1278","lauramuntaner",0.601,0.611,0.0355,0.0211,0.0418,0.0609,0.795,"1knT90aXcSpzhJlwNOUuN5",3,"yes"
"1279","lauramuntaner",0.859,0.657,0.0496,0.267,0.209,0.0801,0.894,"64yyY22zIihs01OpURdsh8",3,"yes"
"1280","lauramuntaner",0.726,0.832,0.0837,0.0149,7.1e-06,0.119,0.626,"5wrTNqNtYqGYESXx9VLxcL",3,"yes"
"1281","lauramuntaner",0.767,0.834,0.0253,0.0714,0,0.0903,0.805,"4crXxvCooPuFAJNtkbIDLP",3,"yes"
"1282","lauramuntaner",0.893,0.676,0.0334,0.093,0.0014,0.0582,0.962,"4mk10HM89OFuir4URs9dOa",3,"yes"
"1283","lauramuntaner",0.515,0.945,0.0457,0.00183,2.26e-06,0.538,0.585,"4fk1MwLMmhx5YHTWLnaulR",10,"yes"
"1284","lauramuntaner",0.587,0.771,0.234,0.00145,0.00743,0.228,0.725,"6IG4MfBMcM2QzzWgQIVmUT",3,"yes"
"1285","lauramuntaner",0.494,0.938,0.0384,0.000474,0,0.314,0.822,"1ShQlzjMz0XkaHt5CgMpBs",3,"yes"
"1286","lauramuntaner",0.731,0.997,0.0582,0.0873,8.73e-06,0.403,0.86,"1SI5eHi4GxAv08kapsvcGN",3,"yes"
"1287","lauramuntaner",0.778,0.836,0.0373,0.0476,0.00117,0.0615,0.973,"2sU1Hud61BjMv9HUznxq6J",3,"yes"
"1288","lauramuntaner",0.71,0.436,0.0299,0.0282,0.00298,0.583,0.727,"7pmNNEJcBcODkrPHEIf7Cy",10,"yes"
"1289","lauramuntaner",0.577,0.929,0.0512,0.000203,8.61e-05,0.196,0.856,"5oZ66zxVVSCdrYxjCAyBrQ",3,"yes"
"1290","lauramuntaner",0.751,0.834,0.0437,0.3,1.77e-05,0.355,0.894,"6naxalmIoLFWR0siv8dnQQ",3,"yes"
"1291","lauramuntaner",0.703,0.826,0.0341,0.0322,0.00629,0.179,0.945,"3mRM4NM8iO7UBqrSigCQFH",3,"yes"
"1292","lauramuntaner",0.573,0.902,0.054,0.018,0.00125,0.0928,0.876,"2WfaOiMkCvy7F5fcp2zZ8L",3,"yes"
"1293","lauramuntaner",0.564,0.932,0.0554,0.013,0.169,0.349,0.619,"78lgmZwycJ3nzsdgmPPGNx",10,"yes"
"1294","lauramuntaner",0.414,0.404,0.0499,0.271,0,0.3,0.224,"4u7EnebtmKWzUH433cf5Qv",8,"yes"
"1295","lauramuntaner",0.378,0.974,0.194,0.00192,0.0139,0.0588,0.824,"7pu8AhGUxHZSCWTkQ2eb5M",3,"yes"
"1296","lauramuntaner",0.14,0.478,0.0484,0.1,0.000112,0.105,0.0412,"3f4fc8c8unrQeKecmUPEDR",8,"yes"
"1297","lauramuntaner",0.663,0.838,0.0286,0.2,0.000177,0.0782,0.752,"6WK9dVrRABMkUXFLNlgWFh",3,"yes"
"1298","lauramuntaner",0.609,0.759,0.0276,0.028,0,0.183,0.774,"1H5N26VqHR4JhuaRKY2I0u",3,"yes"
"1299","lauramuntaner",0.468,0.773,0.0942,0.432,0.000132,0.275,0.4,"48psxWnIVYCPUZJKiuDiEf",8,"yes"
"1300","lauramuntaner",0.511,0.98,0.0736,0.000101,0.000691,0.0878,0.685,"5uZQQbMZWSjEWBT0FpXkpm",3,"yes"
"1301","lauramuntaner",0.541,0.916,0.226,0.02,1.08e-06,0.569,0.411,"2GRBkqlDUOOlx98b3Raq57",10,"yes"
"1302","lauramuntaner",0.47,0.885,0.0354,3.22e-05,0.196,0.169,0.79,"3FUsMXBxA4V7eUwQ7B0HQO",3,"yes"
"1303","lauramuntaner",0.493,0.959,0.0414,0.000386,0.118,0.254,0.703,"5YXr4AGfUQpLSxtFSsKUh6",3,"yes"
"1304","lauramuntaner",0.254,0.216,0.0339,0.543,0.325,0.111,0.12,"0EkE0ripJ9OFNzvZANzo5C",8,"yes"
"1305","lauramuntaner",0.485,0.6,0.0671,0.663,4.37e-05,0.273,0.0365,"10aRlbCQF0qnMXXRjMPwbm",8,"yes"
"1306","lauramuntaner",0.651,0.803,0.0357,0.00969,0.000351,0.167,0.593,"0VoDGNV359ffFVMmvasmSa",3,"yes"
"1307","lauramuntaner",0.811,0.329,0.0361,0.227,0.00132,0.146,0.281,"7etEn7BKgDrHwybJQDgDZd",8,"yes"
"1308","lauramuntaner",0.469,0.98,0.0833,0.0112,1.7e-06,0.956,0.334,"4ooM7bNunJgEP7Czgaz3y3",10,"yes"
"1309","lauramuntaner",0.361,0.522,0.0307,0.458,0.356,0.103,0.221,"5zGVYRSVu3zgQczobXIX1Y",8,"yes"
"1310","lauramuntaner",0.562,0.444,0.0273,0.443,0.0108,0.0943,0.205,"4fkZH24rb2m6ocd1uDnjlH",8,"yes"
"1311","lauramuntaner",0.437,0.654,0.0336,0.416,0.0268,0.111,0.243,"1PvvGV08vgTQIW8qhiHAtN",8,"yes"
"1312","lauramuntaner",0.288,0.63,0.0407,0.254,0.0267,0.0937,0.354,"4pIKiomulnc8uvf7UXqkuT",8,"yes"
"1313","lauramuntaner",0.303,0.453,0.0326,0.0679,0.114,0.133,0.0717,"23YMwjzqj47YrskpuWvBvj",8,"yes"
"1314","lauramuntaner",0.6,0.796,0.0275,0.000109,5.2e-05,0.484,0.75,"1fr92Vupmcs2vgLMFVQ7rd",10,"yes"
"1315","lauramuntaner",0.765,0.923,0.046,0.0405,1.22e-06,0.442,0.819,"2W9nnyr2uKlAip7PfxQ5Sw",3,"yes"
"1316","lauramuntaner",0.733,0.392,0.0624,0.503,0,0.209,0.423,"1vHY8bEVI7Sg85xNMTDxXM",8,"yes"
"1317","lauramuntaner",0.658,0.31,0.0276,0.517,4.13e-06,0.108,0.286,"48u5YJf2CllMXsNfSuAWeE",8,"yes"
